Year (negative values = BC),Temp interpolated,CO2 interpolated,N2O interpolated,Methane interpolated
-709471,-4.04,218.7,258.46666666666664,580.32
-709154,-4.03,218.9,258.0833333333333,583.88
-709007,-4.02,219.225,257.7,587.44
-709001,-4.01,219.55,259.17777777777775,591.0
-708856,-4.0,219.875,260.65555555555557,582.325
-708287,-4.029999999999999,220.2,262.1333333333333,573.65
-708228,-4.06,220.075,263.6111111111111,564.9749999999999
-708191,-4.029999999999999,219.95,265.0888888888889,556.3
-707808,-3.9999999999999996,219.825,266.56666666666666,567.7
-707730,-3.9699999999999998,219.7,268.0444444444444,589.5166666499999
-707680,-3.94,220.34615384615384,269.52222222222224,611.3333332999999
-707678,-3.9099999999999997,220.9923076923077,271.0,588.6249999749999
-707641,-3.88,221.63846153846154,271.3333333333333,565.91666665
-707061,-4.02,222.28461538461536,271.6666666666667,543.208333325
-706903,-3.76,222.93076923076922,272.0,520.5
-706486,-3.5,223.57692307692307,272.3333333333333,516.4
-706419,-3.5300000000000002,224.22307692307692,272.6666666666667,512.3
-705920,-3.56,224.86923076923077,273.0,508.4
-705648,-3.615,225.51538461538462,273.3333333333333,504.5
-705362,-3.67,226.16153846153844,273.6666666666667,511.9
-705202,-3.685,226.8076923076923,274.0,519.3
-704830,-3.7,227.45384615384614,274.3333333333333,542.0583333249999
-704459,-3.7125000000000004,228.1,274.6666666666667,564.8166666499999
-704457,-3.725,228.225,275.0,587.574999975
-704452,-3.7375,228.35,273.25,610.3333332999999
-704320,-3.75,228.475,271.5,610.3333332999999
-704191,-3.6775,228.6,269.75,610.3333332999999
-704053,-3.605,228.575,268.0,610.3333332999999
-704026,-3.5324999999999998,228.55,268.75714285714287,610.3333332999999
-703820,-3.46,228.525,269.51428571428573,601.7555555333333
-703460,-3.3766666666666665,228.5,270.2714285714286,593.1777777666666
-703387,-3.2933333333333334,230.3,271.0285714285714,584.6
-703336,-3.21,232.1,271.7857142857143,589.0333333250001
-703023,-3.21,233.9,272.54285714285714,593.46666665
-702959,-3.21,233.36,273.3,597.8999999749999
-702911,-3.21,232.82,271.58333333333337,602.3333332999999
-702875,-3.21,232.28,269.8666666666667,598.7499999749999
-702433,-3.05,231.73999999999998,268.15,595.16666665
-702261,-2.9825,231.2,266.43333333333334,591.583333325
-702258,-2.915,231.2,264.7166666666667,588.0
-702257,-2.8474999999999997,231.2,263.0,589.06666666
-702006,-2.78,231.2,262.3333333333333,590.13333332
-701984,-2.6975,231.2,261.6666666666667,591.1999999799999
-701941,-2.615,231.6,261.0,592.2666666399999
-701925,-2.5325,232.0,262.95714285714286,593.3333332999999
-701579,-2.45,232.4,264.9142857142857,589.5555555333333
-701434,-2.42,232.8,266.87142857142857,585.7777777666666
-701377,-2.39,232.66666666666669,268.8285714285714,582.0
-701163,-2.36,232.53333333333333,270.7857142857143,587.833333325
-701038,-2.3925,232.4,272.74285714285713,593.66666665
-700996,-2.425,231.98000000000002,274.7,599.4999999749999
-700968,-2.4575,231.56,272.8857142857143,605.3333332999999
-700768,-2.49,231.14000000000001,271.07142857142856,599.61666665
-700513,-2.46,230.72,269.25714285714287,593.9
-700431,-2.43,230.3,267.4428571428571,591.98666666
-700389,-2.4,229.8,265.62857142857143,590.07333332
-700208,-2.3049999999999997,229.3,263.8142857142857,588.15999998
-700105,-2.21,229.175,262.0,586.24666664
-700101,-2.115,229.05,260.4714285714286,584.3333332999999
-700002,-2.02,228.925,258.9428571428571,580.949999975
-699656,-1.895,228.8,257.4142857142857,577.5666666499999
-699614,-1.77,228.6,255.8857142857143,574.1833333249999
-699581,-1.848,228.4,254.35714285714286,570.8
-699292,-1.9260000000000002,228.2,252.82857142857145,578.7555555666667
-699258,-2.004,228.07999999999998,251.3,586.7111111333334
-699253,-2.0820000000000003,227.95999999999998,254.97500000000002,594.6666667000001
-699227,-2.16,227.84,258.65,590.6000000250001
-698834,-2.31,227.72,262.325,586.53333335
-698794,-2.356666666666667,227.6,266.0,582.4666666749999
-698715,-2.4033333333333333,227.96666666666667,269.675,578.4
-698454,-2.45,228.33333333333331,273.35,579.05
-698439,-2.5250000000000004,228.7,277.025,579.7
-698398,-2.6,228.02499999999998,280.7,580.35
-698395,-2.675,227.35,279.35714285714283,581.0
-698076,-2.75,226.675,278.01428571428573,575.9246666666667
-697959,-2.6633333333333336,226.0,276.6714285714286,570.8493333333333
-697921,-2.5766666666666667,226.53333333333333,275.3285714285714,565.774
-697715,-2.49,227.06666666666666,273.98571428571427,575.1826666666667
-697683,-2.5100000000000002,227.6,272.64285714285717,584.5913333333333
-697606,-2.53,227.62,271.3,594.0
-697367,-2.55,227.64,269.0,597.4444444333333
-697182,-2.4775,227.66,266.7,600.8888888666667
-697181,-2.405,227.67999999999998,265.1125,604.3333332999999
-697152,-2.3324999999999996,227.7,263.525,602.2916666374999
-697023,-2.26,227.05,261.9375,600.2499999749999
-696930,-2.09,226.4,260.35,598.2083333124999
-696683,-1.92,227.2,258.7625,596.16666665
-696436,-1.88,228.0,257.175,594.1249999875
-696349,-1.84,228.75,255.5875,592.083333325
-696332,-1.8466666666666667,229.5,254.0,590.0416666625
-696323,-1.8533333333333333,230.25,256.575,588.0
-696170,-1.8599999999999999,231.0,259.15,596.33333335
-696096,-1.8666666666666667,231.3,261.725,604.6666667000001
-696094,-1.8733333333333333,231.6,264.3,604.4733333600001
-696020,-1.88,231.89999999999998,264.27500000000003,604.2800000200001
-695710,-1.91,232.2,264.25,604.08666668
-695687,-1.94,232.26666666666665,264.225,603.89333334
-695657,-1.8566666666666667,232.33333333333334,264.2,603.7
-695381,-1.7733333333333332,232.4,264.175,607.72
-695360,-1.69,232.56666666666666,264.15,611.74
-695042,-1.86,232.73333333333335,264.125,615.76
-695013,-1.9125,232.9,264.1,619.78
-694967,-1.9649999999999999,234.15,264.075,623.8
-694767,-2.0175,235.4,264.05,629.016666675
-694723,-2.07,235.28,264.025,634.2333333500001
-694696,-1.9966666666666666,235.16,264.0,639.450000025
-694692,-1.9233333333333333,235.04000000000002,264.7153846153846,644.6666667000001
-694401,-1.85,234.92000000000002,265.4307692307692,644.0777778
-694337,-1.83,234.8,266.1461538461538,643.4888889
-694279,-1.81,234.7,266.8615384615385,642.9
-694112,-1.79,234.6,267.5769230769231,644.3333333333334
-694080,-1.77,235.35,268.2923076923077,645.7666666666667
-694030,-1.845,236.1,269.0076923076923,647.2
-693763,-1.92,236.85,269.7230769230769,642.0333333333334
-693668,-1.89,237.6,270.4384615384615,636.8666666666667
-693621,-1.86,237.29999999999998,271.1538461538462,631.7
-693441,-1.83,237.0,271.8692307692308,636.7750000000001
-693433,-1.8575,236.7,272.5846153846154,641.85
-693358,-1.885,236.75,273.3,646.925
-693349,-1.9125,236.8,272.425,652.0
-693122,-1.94,236.85,271.55,646.4333333333333
-692991,-1.96,236.9,270.675,640.8666666666667
-692955,-1.98,236.53333333333333,269.8,635.3
-692811,-2.0,236.16666666666669,268.925,636.4222222333333
-692722,-2.02,235.8,268.05,637.5444444666667
-692699,-2.04,235.45000000000002,267.175,638.6666667000001
-692694,-2.06,235.10000000000002,266.3,636.2500000250001
-692489,-2.08,234.75,265.25714285714287,633.83333335
-692350,-1.9933333333333334,234.4,264.2142857142857,631.416666675
-692313,-1.9066666666666667,234.73333333333335,263.1714285714286,629.0
-692178,-1.82,235.06666666666666,262.12857142857143,624.3333333333334
-692118,-1.83,235.4,261.0857142857143,619.6666666666666
-692055,-1.84,235.075,260.04285714285714,615.0
-692054,-1.85,234.75,259.0,610.85
-691880,-1.86,234.425,259.05833333333334,606.7
-691689,-1.705,234.1,259.1166666666667,602.55
-691563,-1.55,234.1,259.175,598.4
-691483,-1.5666666666666667,234.1,259.23333333333335,594.25
-691416,-1.5833333333333335,234.33333333333334,259.2916666666667,590.1
-691238,-1.6,234.56666666666666,259.35,593.9
-691040,-1.7466666666666668,234.8,259.4083333333333,597.7
-691006,-1.8933333333333333,234.16666666666669,259.46666666666664,601.5
-690921,-2.04,233.53333333333333,259.525,599.5
-690815,-2.1275,232.9,259.5833333333333,597.5
-690749,-2.215,233.65,259.64166666666665,595.5
-690747,-2.3025,234.4,259.7,585.975
-690589,-2.39,235.15,259.45714285714286,576.45
-690388,-2.4266666666666667,235.9,259.2142857142857,566.925
-690352,-2.4633333333333334,235.76666666666668,258.9714285714286,557.4
-690260,-2.5,235.63333333333333,258.7285714285714,561.7111110999999
-690107,-2.55,235.5,258.48571428571427,566.0222222
-690085,-2.6,235.775,258.24285714285713,570.3333332999999
-690083,-2.6500000000000004,236.05,258.0,569.6499999749999
-689938,-2.7,236.325,256.24285714285713,568.96666665
-689722,-2.716666666666667,236.6,254.4857142857143,568.2833333250001
-689672,-2.7333333333333334,236.26666666666665,252.72857142857143,567.6
-689612,-2.75,235.93333333333334,250.97142857142856,573.1777777666666
-689482,-2.69,235.6,249.2142857142857,578.7555555333333
-689416,-2.63,235.2,247.45714285714286,584.3333332999999
-689413,-2.57,234.8,245.7,580.4444444166666
-689268,-2.51,234.4,245.29999999999998,576.5555555333333
-689049,-2.55,234.0,244.9,572.66666665
-688930,-2.59,237.0,244.5,568.7777777666666
-688821,-2.743333333333333,240.0,244.1,564.8888888833333
-688756,-2.8966666666666665,238.26666666666668,243.7,561.0
-688590,-3.05,236.53333333333333,243.3,556.9666666666667
-688344,-3.05,234.8,242.9,552.9333333333333
-688329,-3.05,235.06666666666666,242.5,548.9
-688243,-3.05,235.33333333333334,242.1,550.508333325
-688107,-3.0725,235.6,241.70000000000002,552.11666665
-688038,-3.0949999999999998,236.675,241.3,553.724999975
-688033,-3.1175,237.75,243.925,555.3333332999999
-687886,-3.14,238.825,246.55,550.2222221999999
-687653,-3.21,239.9,249.175,545.1111111
-687608,-3.2800000000000002,238.53333333333333,251.8,540.0
-687536,-3.35,237.16666666666669,254.425,545.5555555666667
-687354,-3.4375,235.8,257.05,551.1111111333333
-687345,-3.5250000000000004,235.57500000000002,259.675,556.6666667000001
-687325,-3.6125000000000003,235.35000000000002,262.3,552.8750000250001
-687186,-3.7,235.125,263.53333333333336,549.08333335
-686931,-3.6333333333333333,234.9,264.76666666666665,545.291666675
-686898,-3.566666666666667,235.20000000000002,266.0,541.5
-686836,-3.5,235.5,267.23333333333335,540.541666675
-686702,-3.465,235.8,268.46666666666664,539.58333335
-686636,-3.4299999999999997,235.10000000000002,269.7,538.6250000250001
-686634,-3.395,234.4,269.1894736842105,537.6666667000001
-686485,-3.36,233.7,268.67894736842106,534.2111111333334
-686245,-3.3866666666666667,233.0,268.1684210526316,530.7555555666667
-686203,-3.413333333333333,232.76666666666668,267.6578947368421,527.3
-686120,-3.44,232.53333333333333,267.14736842105265,527.9666666666666
-685999,-3.46,232.3,266.63684210526316,528.6333333333333
-685935,-3.48,231.13333333333335,266.12631578947367,529.3
-685758,-3.5,229.96666666666667,265.61578947368423,532.0666666666666
-685520,-3.5766666666666667,228.8,265.10526315789474,534.8333333333334
-685473,-3.6533333333333333,228.76666666666668,264.59473684210525,537.6
-685392,-3.73,228.73333333333332,264.08421052631576,534.58
-685277,-3.85,228.7,263.5736842105263,531.5600000000001
-685015,-3.97,228.0,263.06315789473683,528.54
-684776,-4.003333333333334,227.3,262.55263157894734,525.52
-684737,-4.036666666666667,226.3,262.0421052631579,522.5
-684639,-4.07,225.3,261.5315789473684,522.0
-684475,-4.155,224.3,261.0210526315789,521.5
-684441,-4.24,224.32500000000002,260.5105263157895,521.0
-684436,-4.325,224.35000000000002,260.0,519.175
-684261,-4.41,224.375,262.4714285714286,517.35
-684030,-4.476666666666667,224.4,264.9428571428571,515.5250000000001
-683975,-4.543333333333334,224.1,267.4142857142857,513.7
-683873,-4.61,223.8,269.8857142857143,511.6888889
-683766,-4.612500000000001,223.5,272.3571428571429,509.6777778
-683749,-4.615,222.55,274.8285714285714,507.66666669999995
-683740,-4.6175,221.6,277.3,509.6555555833333
-683481,-4.62,220.64999999999998,275.8833333333333,511.64444446666664
-683267,-4.65,219.7,274.4666666666667,513.6333333499999
-683075,-4.68,219.6,273.05,515.6222222333333
-682999,-4.7299999999999995,219.5,271.6333333333333,517.6111111166667
-682911,-4.78,219.46666666666667,270.2166666666667,519.6
-682660,-4.83,219.43333333333334,268.8,514.5
-682469,-4.963333333333334,219.4,267.3833333333333,509.40000000000003
-682435,-5.096666666666667,218.76666666666668,265.9666666666667,504.3
-682248,-5.23,218.13333333333333,264.55,502.42222223333334
-682192,-5.2875000000000005,217.5,263.1333333333333,500.5444444666666
-682104,-5.345000000000001,217.5,261.7166666666667,498.66666669999995
-682099,-5.4025,217.5,260.3,498.52500002499994
-681841,-5.46,217.5,259.9714285714286,498.38333335
-681662,-5.42,217.5,259.64285714285717,498.24166667500003
-681617,-5.38,217.9,259.31428571428575,498.1
-681421,-5.34,218.29999999999998,258.98571428571427,496.73333333333335
-681312,-5.305,218.7,258.65714285714284,495.3666666666667
-681309,-5.27,219.35,258.3285714285714,494.0
-681280,-5.235,220.0,258.0,506.265
-680961,-5.2,220.65,257.8,518.53
-680812,-5.263333333333334,221.3,257.6,530.795
-680776,-5.326666666666667,221.625,257.4,543.06
-680702,-5.390000000000001,221.95,257.2,523.0
-680689,-5.453333333333333,222.275,257.0,518.583333325
-680496,-5.516666666666667,222.6,260.175,514.16666665
-680483,-5.58,222.01999999999998,263.35,509.74999997500004
-680439,-5.726666666666667,221.44,266.525,505.33333330000005
-680404,-5.873333333333333,220.85999999999999,269.7,500.399999975
-679985,-6.02,220.28,267.18461538461537,495.46666665000004
-679899,-6.2524999999999995,219.7,264.66923076923075,490.53333332500006
-679822,-6.484999999999999,218.5,262.15384615384613,485.6
-679581,-6.7175,217.3,259.6384615384615,484.23333333333335
-679499,-6.95,217.025,257.1230769230769,482.8666666666667
-679466,-7.145,216.75,254.6076923076923,481.5
-679037,-7.34,216.475,252.09230769230768,484.1666666666667
-678970,-7.276,216.2,249.57692307692307,486.8333333333333
-678896,-7.212,217.3,247.06153846153845,489.5
-678658,-7.148,218.4,244.54615384615386,477.58333335
-678606,-7.084,219.5,242.03076923076924,465.66666669999995
-678591,-7.02,220.6,239.51538461538462,460.675000025
-678573,-6.74,221.7,237.0,455.68333335
-678172,-6.46,222.8,238.1,450.69166667499996
-678160,-6.358,223.9,239.2,445.7
-678131,-6.256,225.0,240.29999999999998,452.68333335
-677785,-6.154,224.0,241.4,459.66666669999995
-677782,-6.0520000000000005,223.0,242.5,473.7055555833333
-677771,-5.95,224.825,243.6,487.7444444666666
-677767,-5.550000000000001,226.65,244.7,501.78333334999996
-677318,-5.15,228.47500000000002,245.45,515.8222222333333
-677302,-5.09,230.3,246.2,529.8611111166666
-677246,-5.03,230.425,246.95,543.9
-677149,-4.970000000000001,230.55,247.7,522.1166666500001
-677148,-4.91,230.675,251.02499999999998,500.33333330000005
-676964,-4.85,230.8,254.35,497.16666665
-676882,-4.79,230.60000000000002,257.675,494.0
-676877,-4.73,230.4,261.0,494.28
-676830,-4.67,230.2,258.975,494.56
-676341,-5.16,230.0,256.95,494.84
-676316,-5.65,228.83333333333334,254.925,495.12
-676236,-5.9625,227.66666666666666,252.9,495.4
-676034,-6.275,226.5,250.875,493.25
-675913,-6.5875,223.46666666666667,248.85,491.1
-675838,-6.9,220.43333333333334,246.825,484.20000000000005
-675430,-7.12,217.4,244.79999999999998,477.3
-675380,-7.34,216.8,242.77499999999998,470.4
-675341,-7.2139999999999995,216.2,240.75,463.5
-675118,-7.088,215.6,238.725,464.3333333333333
-675023,-6.962,215.28,236.7,465.1666666666667
-675022,-6.836,214.96,237.52499999999998,466.0
-674921,-6.71,214.64,238.35,460.3
-674597,-6.4366666666666665,214.32,239.175,454.6
-674574,-6.163333333333333,214.0,240.0,474.95000000000005
-674413,-5.89,215.7,240.825,495.3
-674220,-5.9025,217.4,241.65,515.65
-674206,-5.915,218.05,242.47500000000002,536.0
-674190,-5.9275,218.7,243.3,539.87
-673898,-5.94,219.35,249.46666666666667,543.74
-673639,-6.140000000000001,220.0,255.63333333333335,547.61
-673589,-6.34,218.95,261.8,551.48
-673343,-6.54,217.9,267.9666666666667,552.90666665
-673159,-6.71,216.85,274.1333333333333,554.3333332999999
-673154,-6.88,215.79999999999998,280.3,556.7499999749999
-672772,-7.05,214.75,277.4666666666667,559.16666665
-672571,-7.165,213.7,274.6333333333333,561.583333325
-672458,-7.279999999999999,211.45,271.8,564.0
-672223,-7.395,209.2,268.9666666666667,563.4666666666667
-672182,-7.51,207.475,266.1333333333333,562.9333333333333
-672163,-7.595,205.75,263.3,562.4
-671570,-7.68,204.025,260.4666666666667,545.75
-671525,-7.7316666666666665,202.3,257.6333333333333,529.1
-671487,-7.783333333333333,200.5,254.8,512.45
-671145,-7.835,198.7,251.96666666666667,520.725
-671112,-7.886666666666667,197.725,249.13333333333335,529.0
-671048,-7.9383333333333335,196.75,246.3,514.525
-670958,-7.99,195.775,242.35714285714286,500.05
-670436,-8.076666666666666,194.8,238.4142857142857,485.57500000000005
-670381,-8.163333333333334,194.03333333333333,234.47142857142856,471.1
-670340,-8.25,193.26666666666668,230.52857142857144,468.1777777666667
-669976,-8.2275,192.5,226.5857142857143,465.2555555333334
-669973,-8.205,193.025,222.64285714285714,462.33333330000005
-669944,-8.182500000000001,193.55,218.7,456.574999975
-669756,-8.16,194.075,219.58333333333331,450.81666665
-669336,-7.98,194.6,220.46666666666667,445.05833332500004
